vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,year_stolen,vehicle_age,date_stolen,location_id,day_stolen
1263,Roadbike,625,2011,SPEED TRIPLE,Red,2022,11,05-03-2022,114,Saturday
1264,Roadbike,611,2021,GSX250FRLL9,Black,2022,1,23-02-2022,102,Wednesday
1265,Moped,617,2021,ROMA,Blue,2022,1,03-04-2022,114,Sunday
1266,Roadbike,636,2021,MT03LA,Grey,2022,1,06-03-2022,108,Sunday
1267,Moped,585,2020,YIBEN,White,2021,1,12-11-2021,102,Friday
1268,Roadbike,636,2020,MTM850A,Grey,2022,2,08-03-2022,102,Tuesday
1269,Roadbike,563,2020,CAFE RACER,White,2021,1,15-11-2021,109,Monday
1270,Moped,550,2020,PAL,Black,2021,1,10-11-2021,102,Wednesday
1271,Roadbike,550,2002,CB,Blue,2022,20,20-02-2022,104,Sunday
1272,Roadbike,611,2021,UK,White,2021,0,23-11-2021,109,Tuesday
1273,Roadbike,512,2021,G310,White,2021,0,29-12-2021,102,Wednesday
1274,Roadbike,636,2021,YZF-R15,Grey,2021,0,20-12-2021,103,Monday
1275,Moped,627,2021,2X2ADV,White,2022,1,26-03-2022,109,Saturday
1276,Moped,617,2021,ROMA,Black,2021,0,15-11-2021,109,Monday
1277,Roadbike,611,2018,LS650,Orange,2022,4,11-03-2022,103,Friday
1278,Roadbike,611,2022,GSX150DF,Black,2022,0,22-03-2022,102,Tuesday
1279,Roadbike,636,2016,XV250G,Red,2022,6,21-02-2022,102,Monday
1280,Trailer,514,2004,TRAILER 8 X 4,Silver,2022,18,07-03-2022,102,Monday
1281,Moped,617,2019,MOTORCYCLE,Black,2022,3,27-02-2022,109,Sunday
1282,Roadbike,636,2020,YZF-R3A,Blue,2022,2,02-02-2022,102,Wednesday
1283,Roadbike,601,2020,CONTINENTAL,Black,2022,2,26-02-2022,102,Saturday
1284,Moped,590,2020,B-UNO,White,2021,1,04-12-2021,108,Saturday
1285,Roadbike,545,2020,STREET,Black,2021,1,19-11-2021,109,Friday
1286,Roadbike,611,1998,DR350,White,2021,23,12-10-2021,104,Tuesday
1287,Tractor,547,2021,ZX17U-5A,Orange,2021,0,17-11-2021,101,Wednesday
1288,Roadbike,565,2021,790,Orange,2022,1,22-02-2022,102,Tuesday
1289,Roadbike,536,2005,MONSTER,Red,2021,16,15-12-2021,101,Wednesday
1290,Moped,613,2021,CROX,Black,2021,0,15-11-2021,114,Monday
1291,Roadbike,510,2021,TNT,Green,2021,0,08-12-2021,103,Wednesday
1292,Moped,617,2021,ROMA,Red,2022,1,02-01-2022,114,Sunday
1293,Roadbike,510,2021,502C,Red,2022,1,17-03-2022,102,Thursday
1294,Roadbike,561,2019,EN,White,2022,3,07-02-2022,102,Monday
1295,Moped,617,2020,OTTO,Black,2022,2,09-01-2022,102,Sunday
1296,Moped,617,2020,ROMA,Black,2021,1,20-10-2021,109,Wednesday
1297,Roadbike,505,2003,TUONO,Black,2022,19,16-03-2022,109,Wednesday
1298,Roadbike,636,2020,MT03LA,Blue,2022,2,02-03-2022,102,Wednesday
1299,Roadbike,565,2006,990,Black,2022,16,18-01-2022,109,Tuesday
1300,Moped,611,2020,UZ50,White,2021,1,09-11-2021,104,Tuesday
1301,Roadbike,565,2021,500,White,2022,1,23-02-2022,102,Wednesday
1302,Moped,538,2021,VIVA,Black,2021,0,20-11-2021,111,Saturday
1303,Moped,541,2021,CAPRI,Black,2021,0,12-10-2021,102,Tuesday
1304,Roadbike,505,2021,STX,Red,2022,1,11-02-2022,109,Friday
1305,Roadbike,636,2021,YZF-R3A,Black,2022,1,20-02-2022,108,Sunday
1306,Moped,617,2021,ROMA,Black,2022,1,14-02-2022,109,Monday
1307,Moped,593,2021,LIGERO,Orange,2022,1,22-02-2022,109,Tuesday
1308,Roadbike,601,2021,METEOR,Blue,2022,1,04-03-2022,102,Friday
1309,Roadbike,611,2022,GSX150DF,Red,2022,0,03-02-2022,102,Thursday
1310,Moped,617,2022,ROMA,Red,2022,0,29-03-2022,114,Tuesday
1311,Roadbike,505,2020,RX,Red,2022,2,25-01-2022,103,Tuesday
1312,Roadbike,636,2020,MT03LA,Blue,2022,2,01-04-2022,102,Friday
1313,Roadbike,636,2020,XP560E,Grey,2021,1,01-12-2021,102,Wednesday
1314,Moped,611,2020,UZ50,White,2021,1,20-12-2021,102,Monday
1315,Roadbike,636,2020,MT03LA,Black,2022,2,08-03-2022,102,Tuesday
1316,Moped,617,2021,ROMA,Black,2022,1,01-02-2022,109,Tuesday
1317,Roadbike,550,2021,XR,Red,2022,1,16-01-2022,102,Sunday
1318,Moped,632,2008,MOPED,Black,2022,14,12-01-2022,102,Wednesday
1319,Roadbike,565,2021,350,Orange,2022,1,28-01-2022,102,Friday
1320,Roadbike,538,2021,ZNEN,Black,2021,0,18-12-2021,102,Saturday
1321,Roadbike,565,2021,1290,Orange,2022,1,30-03-2022,102,Wednesday
1322,Moped,593,2021,LIGERO,White,2022,1,28-01-2022,109,Friday
1323,Roadbike,565,2021,390,White,2021,0,04-12-2021,109,Saturday
1324,Roadbike,561,2021,EX,Black,2022,1,11-02-2022,102,Friday
1325,Roadbike,565,2022,390,Silver,2022,0,25-03-2022,102,Friday
1326,Roadbike,561,2010,ZX,Green,2022,12,10-02-2022,109,Thursday
1327,Roadbike,611,2007,GSX750F,Black,2022,15,23-02-2022,109,Wednesday
1328,Moped,617,2020,ROMA,Blue,2022,2,01-03-2022,104,Tuesday
1329,Roadbike,636,2020,MT03LA,Black,2021,1,30-11-2021,102,Tuesday
1330,Roadbike,561,2020,EX,Black,2021,1,08-10-2021,102,Friday
1331,Roadbike,601,2020,CLASSIC,Black,2022,2,30-01-2022,104,Sunday
1332,Roadbike,510,2021,502C,Black,2021,0,20-10-2021,109,Wednesday
1333,Roadbike,611,2020,GSX250FRLL9,Silver,2022,2,17-02-2022,109,Thursday
1334,Moped,538,2021,VIVA,Black,2021,0,18-10-2021,109,Monday
1335,Moped,611,2021,UZ50,Brown,2021,0,11-12-2021,102,Saturday
1336,Roadbike,611,2011,GSX-R1000,Black,2021,10,30-12-2021,102,Thursday
1337,Roadbike,611,2005,GN250,Black,2022,17,13-02-2022,109,Sunday
1338,Moped,617,2021,ROMA,Black,2021,0,13-10-2021,109,Wednesday
1339,Moped,541,2021,F50,Black,2022,1,15-02-2022,102,Tuesday
1340,Roadbike,565,2022,690,Black,2022,0,24-03-2022,102,Thursday
1341,Saloon,610,1998,LEGACY,Black,2022,24,20-01-2022,106,Thursday
1342,Stationwagon,550,1999,ODYSSEY,Gold,2022,23,02-02-2022,115,Wednesday
1343,Stationwagon,576,1999,CAPELLA,Silver,2022,23,29-01-2022,109,Saturday
1344,Stationwagon,576,1999,CAPELLA,Silver,2022,23,29-01-2022,109,Saturday
1345,Utility,548,2004,RODEO 4X4,White,2022,18,07-02-2022,107,Monday
1346,Stationwagon,577,2004,ML,Black,2021,17,20-10-2021,102,Wednesday
1347,Light Van,619,2004,HIACE,White,2021,17,15-12-2021,103,Wednesday
1348,Saloon,587,2004,MAXIMA,Silver,2022,18,22-02-2022,101,Tuesday
1349,Saloon,620,1998,GS,Cream,2022,24,28-01-2022,102,Friday
1350,Hatchback,633,1997,GOLF,Silver,2022,25,04-03-2022,103,Friday
1351,Utility,580,2004,TRITON,Blue,2022,18,06-03-2022,108,Sunday
1352,Utility,619,2004,HILUX,Red,2021,17,17-12-2021,104,Friday
1353,Stationwagon,619,1997,HIACE,White,2022,25,30-03-2022,102,Wednesday
1354,Stationwagon,587,1997,TERRANO,Black,2022,25,30-01-2022,102,Sunday
1355,Utility,540,2004,COURIER,White,2021,17,18-12-2021,104,Saturday
1356,Light Van,619,2004,HIACE,White,2022,18,28-02-2022,108,Monday
1357,Light Van,619,2004,HIACE,White,2022,18,11-02-2022,102,Friday
1358,Utility,540,2004,COURIER,White,2022,18,23-03-2022,115,Wednesday
1359,Hatchback,576,1997,FAMILIA,Silver,2021,24,14-12-2021,106,Tuesday
1360,Utility,619,2004,HILUX,Silver,2022,18,06-03-2022,107,Sunday
1361,Stationwagon,619,1994,HILUX,Red,2022,28,12-02-2022,104,Saturday
1362,Hatchback,529,2004,KALOS,Gold,2021,17,16-11-2021,104,Tuesday
1363,Stationwagon,587,1995,SAFARI,Green,2021,26,22-11-2021,102,Monday
1364,Stationwagon,556,1993,BIGHORN,Green,2022,29,30-03-2022,114,Wednesday
1365,Stationwagon,619,1995,HILUX,Blue,2022,27,01-04-2022,114,Friday
1366,Stationwagon,610,1997,LEGACY,Green,2022,25,11-01-2022,103,Tuesday
1367,Saloon,540,2004,FALCON,Silver,2021,17,26-10-2021,104,Tuesday
1368,Utility,540,2004,COURIER,Red,2022,18,11-02-2022,109,Friday
1369,Saloon,619,2004,CAMRY,Black,2022,18,09-02-2022,104,Wednesday
1370,Stationwagon,610,2004,OUTBACK,White,2022,18,29-03-2022,114,Tuesday
1371,Hatchback,619,1997,COROLLA,Red,2021,24,31-12-2021,115,Friday
1372,Convertible,576,1998,MX-5,Gold,2022,24,02-04-2022,102,Saturday
1373,Utility,540,2004,COURIER,White,2022,18,18-03-2022,102,Friday
1374,Light Van,540,2004,ECONOVAN,White,2022,18,25-03-2022,102,Friday
1375,Utility,540,2004,COURIER,White,2021,17,20-10-2021,104,Wednesday
1376,Saloon,587,2004,MAXIMA,Black,2021,17,16-10-2021,104,Saturday
1377,Saloon,540,2004,FALCON,Blue,2021,17,10-11-2021,114,Wednesday
1378,Stationwagon,619,1995,HILUX,Green,2021,26,23-12-2021,102,Thursday
1379,Saloon,587,1995,CEFIRO,Blue,2022,27,01-04-2022,102,Friday
1380,Saloon,619,1996,CORONA,White,2022,26,28-03-2022,104,Monday
1381,Stationwagon,576,2000,FAMILIA,White,2022,22,29-03-2022,104,Tuesday
1382,Stationwagon,550,1996,CRV,Silver,2022,26,06-02-2022,102,Sunday
1383,Hatchback,587,1997,PULSAR,White,2022,25,14-01-2022,102,Friday
1384,Saloon,550,2004,ACCORD,Silver,2022,18,01-03-2022,102,Tuesday
1385,Saloon,587,1995,SUNNY,White,2021,26,15-12-2021,105,Wednesday
1386,Saloon,540,2004,MONDEO,Blue,2021,17,29-10-2021,102,Friday
1387,Hatchback,619,2004,ECHO,White,2021,17,03-12-2021,114,Friday
1388,Stationwagon,610,2002,LEGACY,Silver,2022,20,09-03-2022,102,Wednesday
1389,Stationwagon,556,2000,WIZARD,Silver,2021,21,13-11-2021,102,Saturday
1390,Utility,576,2004,BOUNTY,White,2022,18,16-03-2022,104,Wednesday
1391,Stationwagon,619,1996,HILUX,Green,2021,25,19-12-2021,111,Sunday
1392,Saloon,540,2004,FALCON,Silver,2021,17,19-10-2021,104,Tuesday
1393,Saloon,540,2004,FALCON,Green,2022,18,18-01-2022,104,Tuesday
1394,Saloon,610,2003,IMPREZA,Red,2021,18,15-12-2021,102,Wednesday
1395,Saloon,580,1996,CARISMA,Grey,2021,25,31-10-2021,109,Sunday
1396,Saloon,550,2004,ACCORD,Black,2022,18,10-03-2022,104,Thursday
1397,Stationwagon,610,2002,FORESTER,Silver,2021,19,12-11-2021,109,Friday
1398,Light Van,619,1996,HIACE,White,2022,26,22-03-2022,102,Tuesday
1399,Utility,580,2004,TRITON,Silver,2021,17,28-12-2021,102,Tuesday
1400,Other Truck,619,1992,HILUX,Silver,2022,30,07-01-2022,101,Friday
1401,Stationwagon,610,2000,IMPREZA,Red,2022,22,16-03-2022,102,Wednesday
1402,Stationwagon,619,1994,CALDINA,Silver,2022,28,07-03-2022,107,Monday
1403,Saloon,548,2004,COMMODORE,Grey,2021,17,10-11-2021,101,Wednesday
1404,Flat Deck Truck,531,1987,DELTA V76HU,White,2021,34,16-11-2021,107,Tuesday
1405,Stationwagon,540,2004,FALCON,Silver,2022,18,13-01-2022,102,Thursday
1406,Utility,619,2004,HILUX,Silver,2022,18,27-03-2022,109,Sunday
1407,Utility,619,2004,HILUX,Red,2022,18,10-03-2022,105,Thursday
1408,Stationwagon,619,1994,HILUX,White,2022,28,06-03-2022,115,Sunday
1409,Stationwagon,619,1996,RAV4,Black,2022,26,19-02-2022,104,Saturday
1410,Mobile Home - Light,619,1991,TOWNACE,White,2022,31,24-01-2022,102,Monday
1411,Stationwagon,550,1996,ODYSSEY,Blue,2021,25,21-10-2021,102,Thursday
1412,Saloon,540,2004,MONDEO,Gold,2022,18,24-01-2022,106,Monday
1413,Light Van,619,1998,HIACE,White,2022,24,06-02-2022,108,Sunday
1414,Light Van,619,1999,HIACE,White,2022,23,25-01-2022,109,Tuesday
1415,Utility,576,2004,BOUNTY,Blue,2021,17,13-10-2021,104,Wednesday
1416,Stationwagon,580,2004,CHALLENGER,Blue,2022,18,05-04-2022,102,Tuesday
1417,Utility,540,2004,COURIER,Grey,2022,18,18-02-2022,106,Friday
1418,Stationwagon,587,2007,ELGRAND,White,2022,15,06-02-2022,102,Sunday
1419,Utility,548,2004,RODEO 4X4,Grey,2022,18,21-02-2022,101,Monday
1420,Saloon,587,1996,SUNNY,Silver,2021,25,13-10-2021,103,Wednesday
1421,Stationwagon,610,1996,LEGACY,White,2022,26,02-03-2022,107,Wednesday
1422,Hatchback,619,1996,COROLLA,Silver,2022,26,02-03-2022,104,Wednesday
1423,Saloon,550,1997,ACCORD,Grey,2022,25,16-03-2022,102,Wednesday
1424,Saloon,587,1997,PULSAR,White,2022,25,07-03-2022,105,Monday
1425,Saloon,610,2001,LEGACY,Silver,2021,20,06-12-2021,114,Monday
1426,Hatchback,531,2004,CHARADE,Gold,2022,18,16-02-2022,111,Wednesday
1427,Stationwagon,587,1996,PULSAR,Blue,2021,25,31-10-2021,102,Sunday
1428,Stationwagon,610,1999,IMPREZA,Grey,2022,23,31-03-2022,115,Thursday
1429,Saloon,587,1996,SUNNY,Blue,2022,26,06-04-2022,102,Wednesday
1430,Stationwagon,610,1997,IMPREZA,Red,2021,24,16-12-2021,105,Thursday
1431,Utility,548,2004,CREWMAN,Blue,2021,17,22-11-2021,114,Monday
1432,Stationwagon,580,2004,PAJERO,Silver,2021,17,19-10-2021,114,Tuesday
1433,Light Van,619,2004,HIACE,White,2022,18,25-03-2022,109,Friday
1434,Utility,540,2004,COURIER,White,2021,17,15-12-2021,102,Wednesday
1435,Utility,576,2004,BOUNTY,Blue,2021,17,12-12-2021,109,Sunday
1436,Light Van,619,2004,HIACE,Blue,2022,18,26-03-2022,109,Saturday
1437,Stationwagon,540,2004,TERRITORY,Blue,2022,18,02-04-2022,108,Saturday
1438,Stationwagon,619,1998,LANDCRUISER,Blue,2022,24,30-03-2022,114,Wednesday
1439,Stationwagon,619,1994,LANDCRUISER,Silver,2021,27,04-11-2021,114,Thursday
1440,Stationwagon,619,1995,HILUX,Green,2022,27,19-03-2022,111,Saturday
1441,Utility,540,1999,COURIER,Red,2021,22,13-12-2021,104,Monday
1442,Saloon,550,1996,CIVIC,White,2021,25,25-10-2021,115,Monday
1443,Utility,540,2005,COURIER,Blue,2021,16,20-12-2021,104,Monday
1444,Sports Car,619,1996,CAVALIER,Red,2021,25,18-10-2021,105,Monday
1445,Saloon,540,2005,FALCON,Silver,2021,16,31-12-2021,114,Friday
1446,Saloon,512,2005,530I,Blue,2021,16,22-12-2021,109,Wednesday
1447,Stationwagon,550,1998,ODYSSEY,Silver,2022,24,13-02-2022,114,Sunday
1448,Utility,576,2005,BOUNTY,White,2021,16,08-10-2021,102,Friday
1449,Utility,576,2005,BOUNTY,White,2022,17,01-04-2022,109,Friday
1450,Stationwagon,587,1996,TERRANO,Black,2021,25,11-10-2021,108,Monday
1451,Stationwagon,610,1997,FORESTER,Silver,2022,25,03-04-2022,107,Sunday
1452,Stationwagon,619,1996,HILUX,Blue,2022,26,16-02-2022,114,Wednesday
1453,Saloon,550,1997,CIVIC,Blue,2022,25,09-03-2022,105,Wednesday
1454,Utility,540,2005,COURIER,White,2021,16,28-12-2021,114,Tuesday
1455,Sports Car,619,1997,CELICA,White,2022,25,05-03-2022,106,Saturday
1456,Stationwagon,619,1996,IPSUM,Blue,2022,26,04-01-2022,102,Tuesday
1457,Stationwagon,555,2004,SANTA FE,Gold,2022,18,15-03-2022,115,Tuesday
1458,Hatchback,611,2005,SWIFT,Blue,2021,16,05-11-2021,105,Friday
1459,Hatchback,512,1995,318TI,Blue,2022,27,16-03-2022,109,Wednesday
1460,Utility,548,2005,RODEO 4X4,White,2021,16,13-11-2021,102,Saturday
1461,Saloon,633,2000,PASSAT,Blue,2021,21,16-12-2021,103,Thursday
1462,Saloon,587,2005,MICRA,Blue,2021,16,15-11-2021,109,Monday
1463,Saloon,512,2005,530I,Grey,2021,16,19-11-2021,102,Friday
1464,Utility,619,2005,HILUX,White,2021,16,18-12-2021,104,Saturday
1465,Saloon,507,2005,A4,Black,2021,16,17-12-2021,102,Friday
1466,Stationwagon,619,1994,RAV4,Green,2022,28,05-03-2022,104,Saturday
1467,Utility,576,2005,BOUNTY,Red,2022,17,23-03-2022,115,Wednesday
1468,Saloon,548,2002,VX COMMODORE,Grey,2022,20,21-03-2022,107,Monday
1469,Utility,587,2005,NAVARA,White,2022,17,06-01-2022,104,Thursday
1470,Utility,576,2005,BOUNTY,Blue,2022,17,29-01-2022,114,Saturday
1471,Saloon,576,2002,CAPELLA,White,2021,19,17-11-2021,104,Wednesday
1472,Saloon,576,2002,CAPELLA,White,2021,19,17-11-2021,104,Wednesday
1473,Utility,576,2005,BOUNTY,White,2022,17,04-04-2022,114,Monday
1474,Stationwagon,556,1994,BIGHORN,Blue,2022,28,10-03-2022,101,Thursday
1475,Stationwagon,619,1994,HILUX,Blue,2022,28,18-01-2022,114,Tuesday
1476,Utility,540,2005,COURIER,Blue,2022,17,05-04-2022,103,Tuesday
1477,Saloon,587,1998,SUNNY,White,2022,24,11-02-2022,114,Friday
1478,Utility,540,2005,COURIER,White,2022,17,16-03-2022,107,Wednesday
1479,Stationwagon,587,1993,TERRANO,Black,2021,28,17-10-2021,114,Sunday
1480,Trailer - Heavy,623,2012,AMED 09,Grey,2021,9,22-11-2021,102,Monday
1481,Stationwagon,540,2005,FALCON,White,2022,17,30-01-2022,103,Sunday
1482,Stationwagon,619,1998,COROLLA,Blue,2021,23,17-11-2021,111,Wednesday
1483,Saloon,548,2005,COMMODORE,Red,2022,17,09-03-2022,102,Wednesday
1484,Hatchback,619,1996,RAV4,Green,2022,26,27-03-2022,104,Sunday
1485,Light Van,619,1996,HIACE,White,2022,26,27-01-2022,108,Thursday
1486,Stationwagon,619,1998,SPRINTER,Blue,2022,24,01-02-2022,103,Tuesday
1487,Stationwagon,587,1997,PULSAR,Blue,2022,25,29-03-2022,103,Tuesday
1488,Stationwagon,576,1998,FAMILIA,Red,2022,24,25-01-2022,108,Tuesday
1489,Stationwagon,540,2005,TERRITORY,Black,2021,16,05-11-2021,102,Friday
1490,Utility,540,2005,COURIER,Silver,2022,17,01-01-2022,109,Saturday
1491,Stationwagon,610,1998,IMPREZA,Silver,2022,24,07-02-2022,114,Monday
1492,Stationwagon,556,1996,BIGHORN,Grey,2021,25,18-11-2021,114,Thursday
1493,Saloon,512,2000,323I,Blue,2022,22,15-02-2022,114,Tuesday
1494,Utility,548,2005,RODEO 4X2,White,2021,16,25-11-2021,102,Thursday
1495,Utility,540,2005,COURIER,Black,2022,17,03-03-2022,102,Thursday
1496,Utility,540,2005,COURIER,Blue,2021,16,10-12-2021,109,Friday
1497,Utility,540,2005,COURIER,Red,2021,16,23-10-2021,109,Saturday
1498,Hatchback,576,2005,MAZDA6,Black,2022,17,04-04-2022,102,Monday
1499,Hatchback,512,1996,318TI,Blue,2022,26,05-01-2022,111,Wednesday
1500,Stationwagon,610,1997,IMPREZA,Silver,2022,25,10-03-2022,102,Thursday
1501,Other Truck,587,1994,ATLAS,White,2022,28,25-01-2022,109,Tuesday
1502,Other Truck,556,1994,ELF,White,2022,28,12-02-2022,102,Saturday
1503,Light Van,619,1999,HIACE,White,2022,23,12-02-2022,102,Saturday
1504,Stationwagon,555,2005,SANTA FE,Blue,2021,16,12-10-2021,111,Tuesday
1505,Utility,576,2005,BOUNTY,White,2022,17,10-02-2022,102,Thursday
1506,Utility,540,2005,COURIER,Grey,2021,16,08-10-2021,104,Friday
1507,Saloon,550,1998,TORNEO,Blue,2022,24,15-01-2022,105,Saturday
1508,Utility,540,2005,COURIER,White,2021,16,13-10-2021,102,Wednesday
1509,Saloon,619,2003,ALTEZZA,Silver,2022,19,29-01-2022,104,Saturday
1510,Stationwagon,540,2005,TERRITORY,Black,2022,17,26-01-2022,102,Wednesday
1511,Light Van,619,1994,HIACE,Brown,2021,27,20-12-2021,104,Monday
1512,Stationwagon,619,1995,LANDCRUISER,Green,2021,26,24-12-2021,114,Friday
1513,Hatchback,540,2005,FOCUS,Red,2021,16,01-11-2021,107,Monday
1514,Saloon,540,2005,MONDEO,Silver,2022,17,30-03-2022,109,Wednesday
1515,Saloon,550,1998,ACCORD,White,2022,24,29-03-2022,102,Tuesday
1516,Utility,540,2005,COURIER,Green,2022,17,04-04-2022,102,Monday
1517,Saloon,540,2005,FALCON,Blue,2021,16,07-11-2021,114,Sunday
1518,Stationwagon,619,1994,HILUX,Silver,2021,27,14-11-2021,114,Sunday
1519,Light Van,619,1998,HIACE,White,2021,23,08-12-2021,114,Wednesday
1520,Stationwagon,540,2005,TERRITORY,Black,2021,16,07-12-2021,109,Tuesday
1521,Saloon,548,2005,COMMODORE,Black,2021,16,07-12-2021,101,Tuesday
1522,Hatchback,540,2005,FOCUS,White,2021,16,28-12-2021,114,Tuesday
1523,Saloon,512,2005,530I,Green,2022,17,27-03-2022,109,Sunday
1524,Stationwagon,619,1995,HILUX,Blue,2021,26,18-10-2021,114,Monday
1525,Light Van,619,1995,TOWNACE,Silver,2022,27,27-02-2022,114,Sunday
1526,Saloon,619,1998,LEVIN,Black,2021,23,29-12-2021,114,Wednesday
1527,Utility,576,2005,BOUNTY,White,2022,17,27-03-2022,114,Sunday
1528,Saloon,540,2003,FALCON,Red,2022,19,23-01-2022,104,Sunday
1529,Stationwagon,540,2005,TERRITORY,Silver,2022,17,05-03-2022,105,Saturday
1530,Stationwagon,540,2005,MONDEO,White,2022,17,31-01-2022,103,Monday
1531,Utility,540,2005,COURIER,White,2022,17,18-01-2022,103,Tuesday
1532,Stationwagon,611,1994,ESCUDO,Red,2022,28,07-02-2022,108,Monday
1533,Saloon,550,2005,CIVIC,Grey,2021,16,09-10-2021,101,Saturday
1534,Sports Car,587,1996,SKYLINE,Black,2022,26,09-01-2022,102,Sunday
1535,Light Van,619,1997,HIACE,Silver,2022,25,25-02-2022,102,Friday
1536,Utility,548,2005,UTE,Blue,2021,16,02-12-2021,102,Thursday
1537,Utility,540,2005,COURIER,White,2022,17,02-03-2022,114,Wednesday
1538,Utility,576,2005,BOUNTY,Black,2022,17,04-02-2022,104,Friday
1539,Stationwagon,576,2000,FAMILIA,White,2022,22,04-04-2022,103,Monday
1540,Stationwagon,540,2005,TERRITORY,Gold,2022,17,17-02-2022,103,Thursday
1541,Utility,540,2005,COURIER,Silver,2022,17,05-04-2022,114,Tuesday
1542,Saloon,576,2005,MAZDA6,Silver,2022,17,31-01-2022,101,Monday
1543,Hatchback,592,2005,307,Black,2022,17,02-04-2022,109,Saturday
1544,Saloon,619,1998,CAMRY,Green,2022,24,02-04-2022,103,Saturday
1545,Hatchback,531,2005,SIRION,Blue,2021,16,03-12-2021,114,Friday
1546,Hatchback,587,1998,PULSAR,White,2021,23,28-10-2021,103,Thursday
1547,Stationwagon,550,1996,ODYSSEY,Silver,2022,26,28-01-2022,103,Friday
1548,Stationwagon,556,1997,BIGHORN,Green,2021,24,04-11-2021,114,Thursday
1549,Saloon,619,1999,SPRINTER,Silver,2022,23,04-02-2022,114,Friday
1550,Saloon,576,1996,FAMILIA,Blue,2021,25,15-12-2021,105,Wednesday
1551,Utility,540,2005,COURIER,White,2021,16,16-12-2021,103,Thursday
1552,Saloon,512,2002,330I,Black,2022,20,28-01-2022,102,Friday
1553,Hatchback,576,2003,ATENZA,Blue,2022,19,09-03-2022,104,Wednesday
1554,Stationwagon,619,1996,PRADO,Blue,2022,26,21-03-2022,107,Monday
1555,Hatchback,548,2005,ASTRA,Blue,2022,17,04-04-2022,111,Monday
1556,Utility,576,2005,BOUNTY,White,2021,16,08-10-2021,104,Friday
1557,Utility,619,2005,HILUX,Silver,2021,16,21-10-2021,104,Thursday
1558,Heavy Van,540,2005,TRANSIT,Blue,2021,16,28-10-2021,101,Thursday
1559,Stationwagon,540,2005,TERRITORY,Black,2022,17,25-03-2022,102,Friday
1560,Saloon,587,1996,PRIMERA,Grey,2021,25,10-10-2021,103,Sunday
1561,Trailer,514,2004,744,Silver,2021,17,25-11-2021,109,Thursday
1562,Saloon,610,2005,LEGACY,Black,2022,17,04-04-2022,102,Monday
1563,Hatchback,619,1994,STARLET,Blue,2022,28,10-01-2022,115,Monday
1564,Utility,540,2005,COURIER,White,2021,16,15-12-2021,102,Wednesday
1565,Hatchback,619,2001,WILL,Silver,2022,21,14-01-2022,102,Friday
1566,Utility,587,2005,NAVARA,White,2022,17,24-03-2022,109,Thursday
1567,Utility,540,2005,COURIER,White,2022,17,27-03-2022,115,Sunday
1568,Saloon,512,2007,525I,White,2022,15,05-04-2022,102,Tuesday
1569,Utility,576,2005,BOUNTY,White,2022,17,30-03-2022,102,Wednesday
1570,Utility,540,2005,COURIER,Blue,2022,17,28-03-2022,111,Monday
1571,Saloon,587,1995,CEFIRO,Silver,2022,27,15-01-2022,114,Saturday
1572,Mobile Home - Light,586,1943,FGK60,White,2021,78,19-10-2021,108,Tuesday
1573,Stationwagon,556,1996,BIGHORN,Green,2021,25,09-10-2021,104,Saturday
1574,Hatchback,580,2003,COLT,Silver,2021,18,16-12-2021,109,Thursday
1575,Stationwagon,587,1996,TERRANO,Brown,2021,25,10-10-2021,101,Sunday
1576,Hatchback,548,2004,BARINA,Silver,2022,18,17-01-2022,103,Monday
1577,Stationwagon,587,1997,TERRANO,Blue,2021,24,20-12-2021,104,Monday
1578,Saloon,580,2006,GALANT,Red,2021,15,13-10-2021,107,Wednesday
1579,Saloon,512,1995,320I,Blue,2022,27,21-01-2022,111,Friday
1580,Stationwagon,611,1998,CULTUS,White,2022,24,07-02-2022,101,Monday
1581,Stationwagon,619,1996,CALDINA,Blue,2022,26,13-03-2022,109,Sunday
1582,Stationwagon,548,2006,COMMODORE,Silver,2022,16,21-03-2022,102,Monday
1583,Saloon,602,2006,9-3 LINEAR,Silver,2022,16,07-02-2022,102,Monday
1584,Stationwagon,619,1996,EMINA,Silver,2022,26,06-01-2022,109,Thursday
1585,Utility,540,2006,COURIER,White,2021,15,30-12-2021,104,Thursday
1586,Stationwagon,619,1997,CALDINA,Black,2021,24,16-12-2021,102,Thursday
1587,Saloon,576,1998,FAMILIA,Blue,2022,24,04-04-2022,102,Monday
1588,Saloon,587,1998,LAUREL,White,2022,24,09-03-2022,102,Wednesday
1589,Utility,540,2006,COURIER,White,2022,16,24-03-2022,115,Thursday
